smiles,4lde score
S(=O)(=O)(N(CC)c1ccccc1)c1c(ccc(N)c1)C,-8.4
Clc1ccc(/C=C(\C(=O)OCC)/C(=O)C)cc1,-7.9
o1nc2c(Nc3c(cccc3)C)ccc([N+](=O)[O-])c2n1,-9.9
O(c1c(NC(=O)C)ccc(NCc2ccccc2)c1)C,-8.5
O/N=C\1/CCC/C(=N/O)/C1,-6.8
O(C(=O)C1C(CC=CC1)C(=O)O)CCC,-7
[se]1cc(sc1=S)c1ccccc1,-6.6
O=C(c1c2c(ccc1C(=O)O)cccc2)c1ccc(OC)cc1,-8.9
S(=O)(=O)(Oc1cc2c(C3C(C4C(C(O)CC4)(CC3)C)CC2)cc1)C,-9.5
[nH]1c2c(CCCCCC2C#N)c2c1cccc2,-7.2
S(=O)(=O)(OC1C(O)C(O)C(OC1C)OC)C,-6.5
FC(F)(F)c1cc(n2nnc(c2C(=O)OC)C(=O)c2ccccc2)ccc1,-9.3
Clc1cc(c(OC(=O)Nc2c([N+](=O)[O-])cc(cc2)C)cc1)C,-9.2
Fc1cc2[nH]c(nc2cc1N)C,-7.4
Brc1cc(C(=O)c2ccc(OCC(=O)O)cc2)c(OCC(=O)O)cc1,-9.2
n1c2c(nc(N)c1c1ccccc1)nc(nc2N)c1ccccc1,-8.5
O=c1n(NC(=O)c2c(cccc2)C(=O)O)c(n[nH]1)c1ccc(cc1)C,-9.2
S(c1nc(ncc1)c1ccccc1)CC=C,-7.6
ClC(C(C)(C)C)(C)C,-4.7
Clc1ccc(/N=C(\N)/c2c(N)cccc2)cc1,-9.2
Clc1c(/C=C/c2ccc(NC)cc2)cccc1,-9.1
Brc1cnc(Oc2c(Cl)cc(NC(=O)NC(=O)c3c([N+](=O)[O-])cccc3)cc2)nc1,-9.7
O=C(Nc1cc(OC(=O)NC)ccc1)C(CC)(C)C,-8.7
Clc1cnc(NS(=O)(=O)c2ccccc2)nc1,-8.1
N(c1ccc(cc1)/C=N/CC/N=C/c1ccc(N(C)C)cc1)(C)C,-6.1
FC(F)(F)C1=C([N+](=O)c2c(N1[O-])cc(F)c(F)c2)C(=O)c1occc1,-8.4
O(C(=O)c1c(c(c(nc1C)C)C(=O)OCC)c1cccnc1)CC,-6.8
S(=O)(=O)(N1C(CCC1)CC(=O)OC)c1ccc(cc1)C,-8.2
O1[C@H]([C@@H]([C@H](O)c2c1c1c(OC(C=C1)(C)C)c1c2oc(=O)cc1CO)C)C,0.6
S(=O)(=O)(CC(C)C)CC(C)C,-6
O1C(C23C(CCc4c2c1c(OC)cc4)CCC(=O)C3)C,-7.6
C1(=CCC=CC1)CC,-5.7
Clc1c(cc(S(=O)(=O)/N=C(/n2nc(c(c2C)C)C)\N)c(SCc2ccccc2)c1)C,-7.1
Cl/C=C(\C)/C(=O)O,-4.9
O(Cc1ccccc1)C(=O)NCC(=O)NCC(=O)N,-8.1
OC(C1=CCC(CCCCCCCCC(=O)OC)(C=C1)C)C,-9
o1c(cc2c(c1=O)cccc2)c1ccccc1,-10
O(C(=O)C(NC(=O)C(NC(=O)C1NCCC1)CC(C)C)CC(C)C)C(C)(C)C,-8.5
Fc1ccc(N2N=C(C(C(C3C(=NN(C3=O)c3ccc(F)cc3)C)(C)C)C2=O)C)cc1,-9.3
O=C1Nc2c(CCc3c1cccc3)cccc2,-8.7
O(CC1C2C1C(=O)CC2)C/C=C\C(=O)OC,-7.1
ClC1=C(C(N(C)C)c2c1cc(OC)c(OC)c2)c1ccccc1,-5.1
N#CC(C(c1ccccc1)C#N)c1ccc(C(C)C)cc1,-9.3
OC(=O)C1(CC1)c1ccccc1,-7.3
O=C1NC(=O)NC(=O)C1(CCCCC)C(=C)C,-7.3
O(C(=O)Cc1c(CC)cncc1)CC,-7
O(CCCC)c1c(N)cc(cc1)C(=O)OCCNC(C)C,-8
S(C(=S)OC(CC(C)C)C)C,-5.3
OC1(C2(C(C3C(CC2)C2(C(=CC(=O)C=C2)CC3O)C)CC1)C)C,-5.7
OC(=O)CC1C(C1CC(=O)C)(C)C,-6.9
O=C(CC1NC(=O)CCC1(C)C)CC1NC(=O)CCC1(C)C,-9.6
O=C(Cc1nc2c(nc1/C=C(\O)/c1ccccc1)nccc2)c1ccccc1,-7
O(c1c(CC(C)C)ccc(CC(C)C)c1)CCO,-8
O=C1N(c2c3Cc4c(-c3ccc2)cccc4)C(=O)C=C1,-9.3
OC1(N(c2c(OC)cc(N)c(OC)c2)C(=O)C=C1C)CC#N,-6.7
Clc1cc(NC(=O)Oc2ccc(NC(=O)C)cc2)c(OC)cc1OC,-8.8
O(CC(O)CNCCN)CCC,-5.3
Clc1ccc(/C=C(/P(=O)(OCC)OCC)\C(=O)OCC)cc1,-7.5
O=c1c2c(n(c3c1cccc3)/C=C/C(=O)OCC)cccc2,-6.7
O(C1C(CCCC1)c1ccccc1)C(=O)CCC,-6.9
Brc1cc2c(nc(oc2=O)c2ccccc2)cc1,-9.4
O=c1c2c3n(nnc3ccc2NCCCN(CC)CC)c2c1cc(O)cc2,-8.4
Clc1c(cc(S(=O)(=O)Nc2n(N)c(=O)c3c(n2)[nH]nc3)c(S)c1)C,-9
O=c1[nH]c(c2[nH]c3c(c2c1)cccc3)C,-8.3
S1C(N(C(=O)C1)c1scnn1)c1sc(cc1)C,-7.4
S1CN(CN(CCc2ccccc2)C1=S)CCc1ccccc1,-9
O1c2c(N(c3c1cccc3)C)c1c(cc2)cccc1,-7.9
S1C(N(C(=O)C1)c1scnn1)c1cc([N+](=O)[O-])ccc1,-7.9
Clc1c(OCC(=O)O)cc(F)c(Cl)c1,-6.8
N(CC)(CC)c1nc2c(c(n1)N)cccc2,-7.9
O(C(=O)NC(C)(C)C)c1cc(NC(=O)N(CC)CC)ccc1,-9.1
O=C(NN)CCCC,-5.6
Clc1ccc(c2n[nH]c(c2N2CCCC2)C(=O)OC)cc1,-8.1
Cl/C=C(/CO)\C,-4.4
O=C(NC(Cc1ccccc1)C)c1ccncc1,-8.5
O(C(=O)CCNC(=O)c1ccccc1)c1ccccc1,-8.8
Clc1ccc(C(=O)Nc2c(cccc2)C(=O)C(=O)O)cc1,-9.5
O1CC(CCCC)(COC1c1ccc(OC)cc1)CC,-8
S(c1n(c2c(n(c(=O)n(c2=O)C)C)n1)C)Cc1ccccc1,-8.6
ClC(CN(N=O)C(=O)NC1CCCCC1)CN(N=O)C(=O)NC1CCCCC1,-8.2
O(C1C(O)c2c(C1)cccc2)C,-7.4
Clc1ccc(OCC(=O)Nc2c(cccc2)C(F)(F)F)cc1,-9.6
S(CP(=O)(c1ccccc1)c1ccccc1)CCO,-7.7
S(=O)(=O)(CCOP(=O)(c1ccccc1)c1ccccc1)CC,-8.2
P(=O)(OCC1(OCC(O)C(O)C1O)O)(O)Cc1ccccc1,-8.9
O=C(N(CCC)CCC)CCC(=O)C,-6.6
ClC(Cl)C(=O)Nc1c(cccc1C)C,-7.3
O1C(Cc2c1cccc2OC(=O)N)(C)C,-8.3
Clc1ccc(Sc2c(cccc2)C(=O)OC)cc1,-9.1
S(=O)(=O)(N(c1c([N+](=O)[O-])c2c([nH]cc2C)c(OC)c1)CC=C)C,-7
O(C(=O)c1cc(Nc2c(cccc2)C(=O)O)ccc1)C,-9.1
s1c2c([nH]c(c2)C(=O)NC(C(=O)OCC)C(=O)OCC)cc1,-7.9
O(c1nc(OC)nc2c1ncnc2OC)C,-6.6
O1C(CC)C(=O)C=CC1OC,-6.2
OC(=O)CN(c1nc(c(cn1)C(=O)O)C)C,-7
O1C(OCCOCC1)C(C)C,-5.7
O(CCC1(CCCCC1)/C=C/C(=O)OCC)C(=O)C,-7.3
OC(CCC(O)C)CCCO,-6.2
Clc1c(C(C(=O)C(=O)Nc2c(cccc2)C)C#N)c(Cl)ccc1,-8.5
S1C(CC(=O)C2=C1SC1=C(C2)C(=O)CC(S1)(C)C)(C)C,-7.2
O=c1n2c(NCCC2)c(CCCCC(=O)OC)cc1,-8.8
S=C(NC(CC)CC(=O)C)NCCCN(C)C,-6.1
O=C(N1CCN(CC1)C)CCCCCCCC,-7.1
O=C(NN)c1c([nH]cc1C)C,-7.1
S(CCSc1ncnc2nc[nH]c12)c1ncnc2nc[nH]c12,-8.7
S(=O)(=O)(NNC(=O)C(C)(C)C)c1ccc(cc1)C,-8.8
O1C(CC2CC2)(c2ccccc2)C(=O)c2n(-c3c1cccc3)ccc2,-7.3
S1c2nccc3c2c(-c2c1cccc2)ncc3,-8.1
O=C(c1ccc(NCC)cc1)C,-6.8
P(=O)(O)(O)C(P(=O)(O)O)(O)CCN(CCCCc1ccccc1)C,-9
O1N(C(CC1CO)c1ccc(OC)cc1)c1ccccc1,-8.6
O(C(=O)c1cc(ccc1)C(=O)OCC=C)CC=C,-7.9
O(c1nnc(OCC=C)cc1)CC=C,-6.1
OC(=O)/C=C(\CCC)/CC,-6.1
ClC1C(=O)NC(=O)NC1=O,-6.1
Nc1c(c(c(c2c(cc(N)cc2)C)cc1C)C)C,-9.6
s1c2c(c3CCCCc13)CCCC2,-7.6
Fc1c(N)c(F)c(F)cc1F,-6.8
O(c1ccc(Nc2nc3c(nc2)cc(N)cc3N)cc1)C,-9.9
O(C(=O)c1ncncc1)C,-5.6
O=C(NC(CC)(CC)C)C,-5.4
O(c1ccc(C(C)C)cc1)C(=O)CCC,-7.7
OC1C(c2c(-c3nc4c(c(c13)C(=O)NCC)cccc4)cccc2)(C)C,-4.6
S(c1c(n(nc1C)C)NC(=O)c1c(O)cccc1)C#N,-8.6
S=C1OCCN1,-3.5
O=C(Nc1cc(n(c1)C)C(=O)NCCCN(C)C)CCCn1c2ncnc(N)c2nc1,-9.1
Clc1ccc(C(O)(C(=O)c2ccccc2)C)cc1,-9.1
s1c(c(c(c1NC(=O)C(=O)OCC)C#N)C)C,-6.9
Cl/C=C\COC(=O)C=C,-5.2
S(=O)(=O)(O)C1N(C=C(C=C1c1ccccc1)c1ccccc1)C,-9.1
O(C(=O)/C=C(/C(=N/c1ccccc1)/C)\C)C,-8.3
S=C1N(CCN1)/C=C(\C(=O)Nc1c(OC)cccc1)/C(=O)C,-7
OC1=C(C(=O)CC(C1)C(=C)C)C,-7.4
OCC1(CCC=CC1)C,-6.6
o1c(c(cc1C)C(=O)CC)C,-6.2
C1(CC1)C(=C)C(C)C,-5.4
O(C(=O)C1CN(CC(C)C)C(=O)C1=O)CC,-6.9
O(Cc1cccnc1)C,-5.4
OC(=O)c1c2[nH]c3c(c2ccc1)cccc3,-8.7
S1(=O)(=O)C/C(=C/C=C(C)C)/C(=C1)C,-7.3
ClC(Cl)C(=O)N1CCC(=O)c2c1cccc2,-8.6
OCc1[nH]c2c(c1)cccc2,-7.2
n1(c2ccc(c3ccc(N)cc3)cc2)cccc1,-9.8
O1c2cc3CN(CCc3cc2OC1)C(C)C,-8
OC(c1ccccc1)C(=O)c1ccc(OC)cc1,-9.3
O(c1cc2[C@H]3N(CCc2cc1OC)Cc1c(C3)cc(OC)c(OC)c1)C,-8.3
O1C2=CC(=C(C(=O)C2(c2c1c(c(O)c(c2OC(=O)C)C)C(=O)C)C)C(=O)C)O,-5
o1c2n(c3c1ccc(c3)C(=O)NCCNCCO)c(=O)c1c(c2)cccc1,-9.3
s1c2CCc3c(-c2nc1NCC=C)cc(OC)c(OC)c3,-8.3
O1[C@@H]([C@H]([C@H](O)c2c1c1c(OC(C=C1)(C)C)cc2OC)C)C,-8.5
O(CCN(CCOC(=O)C(C)(C)C)C(=O)COC(=O)C(C)(C)C)C(=O)C(C)(C)C,-7.4
o1c(c(cc1)C(=O)O)C,-5.7
S(C(C)(C)C)C1CC(=O)OC1=O,-6.5
O(c1c(CCC)cc(cc1CCC)C(=O)N(CC)CC)CC=C,-7
O1C(Oc2c1cc(N)cc2)(C)C,-6.9
S(c1nc(SC)nc2n(ncc12)Cc1ccccc1)C,-7.5
O1c2cc(CC(CC(=O)O)C)ccc2OC1,-8.3
S(P(=O)(OCCCC)O)P(=O)(OCCCC)O,-6.6
O(CCN1CC(N(CC1)CCc1ccccc1)C)C(=O)Nc1ccc(OCC)cc1,-8.3
O(C(=O)CCCCC(=O)O)C,-6.2
O(Cc1ccccc1)C(=O)Nc1cc2c([nH]cc2)cc1,-9.4
o1c2c(nc1Nc1ccccc1)cccc2,-8.8
On1c(=O)c2nc3c(nc2[nH]c1=O)cccc3,-8.5
[O-][N+](=O)c1cc2c(CC=C2)cc1,-7.9
O(c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1)C(=O)C,-7.9
Clc1cc(NC(=S)SCc2c(=O)[nH]c(=O)[nH]c2)ccc1Cl,-8.8
OC(=O)C(N)CCCNc1ncc(CCCC)cn1,-7.4
O(C(=O)/C=C/c1n(c(nc1)[N+](=O)[O-])C)C,-6.7
OC(=O)C(C1=CCCC1)CCC,-6.8
O=c1[nH]c(nc(c1CC)C)N,-6.9
Clc1cc(NC(=O)N=C2SCCS2)ccc1,-7.4
Clc1cc2nc(sc2cc1)C,-6.5
O(CCCC)C(=O)c1c(cccc1)C(=O)OC=C,-7.6
O(C1N(CCN1c1ccccc1)c1ccccc1)C,-8.2
Brc1ccc(cc1)C(=O)/C=C/C(=O)O,-7.9
Clc1c(C(Nc2nccnc2)Nc2nccnc2)c(F)ccc1,-9.1
Clc1c(/N=C\2/OC(=O)C=C2)cccc1,-7.7
O(CCNC(CCCCC)C)C(=O)c1ccccc1,-7.6
OC(=O)c1ccc(N(Cc2ccccc2)C)cc1,-8.7
Clc1c2CCCc2c(O)cc1,-7.7
O(C(=O)c1c(c(cc(c1C)C)C)C)C/C=C\C,-7.9
O(c1c(C2NCCc3c2cc(OC)c(OC)c3)cccc1OC)C,-8.2
Fc1c2[nH]c(=O)c(nc2cc(F)c1)C(=O)OCC,-7.6
O=C1Nc2c3c(c(ccc13)C(=O)O)c([N+](=O)[O-])cc2,-9.2
OC(=O)C1=C(CCC1)C(=O)N,-6.9
O=C(NCc1ccccc1)Cn1c(ncc1)[N+](=O)[O-],-8.2
Fc1cc2[N+](=O)C(=C(N([O-])c2cc1)C)C(=O)NCc1ccccc1,-9.1
O1[N+](=C([C@@H]([C@H]([C@H]1OCc1ccccc1)C(=O)C)c1ccccc1)C)[O-],-9.5
O1c2c(OC1)cc(O)c(C/C=C/c1ccccc1)c2,-9.7
Brc1ccc(NC(=O)c2c(O)cc(O)cc2)cc1,-9.5
O(C1C2C(C2C(=O)O)CC1OC(=O)C)C(=O)C,-7.5
O=C1CCCc2c1ccc(OC)c2,-7.5
S1C(CC(=O)O)C(=O)Nc2c1cccc2,-7.5
O(c1cc(CCO)cc(OC)c1)C,-6.7
O=C1N(c2ccc(cc2)C(=O)OC)C(=O)C=C1,-8.2
Clc1c(C(=O)n2c(ccc2)/C=C/C(=O)OC)c(Cl)ccc1,-8.6
Clc1cc(C(=O)N(CC(C)C)CC(C)C)ccc1Cl,-8
O(C(=O)C(CCC)(/C(=C\C)/C)C#N)CC,-5.9
Clc1ccc(/C=N/c2c(cccc2)C(=O)O)cc1,-9.5
Fc1c(Nc2c([N+](=O)[O-])cccc2)cccc1,-8.7
[O-][N+](=O)c1ccc(C(c2ccc([N+](=O)[O-])cc2)c2ccc([N+](=O)[O-])cc2)cc1,-0.5
O(c1ccc(c2n(nnc2C2=NCCCN2)c2ccccc2)cc1)C,-3.4
O(C(C(=O)c1ccccc1)C)c1ccccc1,-8.2
OC(C(CCCC)CC)(CCC)CCC,-6.4
Oc1c([N+](=O)[O-])cc(cc1)C,-7.7
O=C(N1CCN(c2c1cccc2)C(=O)c1ccc(cc1)C)c1ccc(cc1)C,-8.8
O=C(N)Cc1nc2c(nn1)ncnc2N,-7.4
O(C(=O)C1C(CC=CC1)C)CCOC(=O)C1C(CC=CC1)C,-9.2
OC1C(CCC1)C(O)C,-6.2
S(=O)(=O)(NCC(C)C)c1ccc(cc1)C,-7.7
O=C1C2(C(CC/C/1=C\c1ccc(OC)cc1)C(=O)CCC2)C,-9.2
OC1c2c(-c3c1cccc3)ccc(O)c2,-9
Brc1ccc(NC(=O)N(C)C)cc1,-6.9
OC(C(O)(C)C)Cc1c(OC)c2c(n(c1=O)C)ccc(OC)c2,-7.2
O1C(C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C1Oc1ccccc1)COC(=O)C,-6.1
OC12C(N(N=C2c2c(C1)cccc2)c1ccccc1)c1ccccc1,-5.7
Brc1c2c(nccc2)c(O)cc1,-7.9
O=c1[nH]c(Nc2ccc(CCCC)cc2)cc(=O)n1C,-9.4
O=C1NC(=O)NC1(CCCC)C,-6.5
O(c1cc2CCc3c(-c2cc1)ccc(c3CCC(=O)O)C)C,-8.2
OC(C/C=C/c1ccccc1)c1ccccc1,-9.4
O(CC(c1ccccc1)c1ccccc1)C(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,-9.7
O(C(=O)/C=C/c1ccc([N+](=O)[O-])cc1)C,-7.6
Clc1cc2C(=NCC(=O)Nc2cc1)c1c(Cl)cccc1,-8.8
O1CCCc2c(cc(OC)cc2)C1=O,-8
O=C1C(C(N(C1)C(=O)OC)C)C(=O)OCC,-6.2
O=C1NC(=O)[C@@H]([C@H]1C)C,-6.5
O=C(NC1CCCCC1)C(NC(=O)OC(C)(C)C)Cc1ncc(OCc2ccccc2)cc1,-8.9
S=C(Nc1ccccc1)c1cn(nc1N)C(=O)c1ccccc1,-9.5
BrC1C(OC(=O)C)C(Br)CCC1,-6.5
O1C(C(=O)C2=C1Nc1c(N2)ccc([N+](=O)[O-])c1)c1c(OC)cc(OC)cc1,-9.5
S(c1nc(nc2nc[nH]c12)N)CC(=O)C,-7.6
Oc1c(cc(C(C)(C)C=C)cc1)CC=C(C)C,-9.2
O(C(=O)C(/C(=C/CC)/CCC)(C)C#N)C,-6.7
S(=O)(=O)(ON=C(C)C)c1c(cc(cc1C)C)C,-7.8
Brc1c([nH]nc1C)C,-5.4
O(c1c(c2[nH]c(=O)c3c(n2)cccc3)cc(OC)cc1)C,-9
ClC(Cl)(Cl)C(O)C(N)CC,-5.9
Clc1cc2c(oc3c(c2=O)ccc(Cl)c3)cc1,-8.4
O=C1C(CCCC1)(CCC(=O)O)c1ccccc1,-8.3
O=C1c2c(C(c3c1c(O)ccc3)C(=O)/C=C\C=C\C)cc(cc2O)C,-7.5
P(=O)(O)(c1occc1)c1occc1,-6.7
O(C(=O)C1C(C1C=C(C)C)(C)C)CCOCCOC,-6.7
O=c1[nH]cnc2n(C3CCCC=C3)cnc12,-8.3
S=C1NC(C=C(N1c1c(O)cccc1)C)(C)C,-6.2
O1C(OC(C1C)C)CCCCCCCCC=C,-7.3
Oc1ccc(CC=C(C)C)cc1,-7.8
BrC1CCCOC1NC(=O)N,-5.8
O1CC([N+](=O)[O-])(COC1c1ccccc1)CC,-8.6
O(Cc1ccccc1)c1ccccc1,-8.1
O(C(=O)C1C(C1C=C(C)C)(C)C)c1ccc(OC)cc1,-8.4
O(c1c(O)c2c(nccc2)c(O)c1)C,-7.7
S(=O)(=O)(c1ccc(cc1)C)c1n[nH]nc1,-7.9
Clc1c(NCC)nc(NCC)nc1C(=O)NCC,-6.3
OCC(N)(c1ccccc1)C,-7.3
O(C(CN1CCCC1)c1ccccc1)CC,-7.3
Clc1cc(N)c([N+](=O)[O-])cc1,-7.2
O(C(=O)NCC(CCN(C)C)(c1c2c(ccc1)cccc2)C)CC,-8.6
OC(=O)c1ccc(NC(C)C)cc1,-7.6
O(CCC(C)C)C(=O)C(O)C(O)C(=O)OCCC(C)C,-7.3
S(c1ccccc1)C(=O)NCC(=O)NCC(=O)OCC,-7.7
O=C1C2(CCCC31CCC(=O)CC3)CCC(=O)CC2,-8.5
S(=O)(=O)(OCC(N)(C)C)O,-5.8
OC12C(C3(NC2=O)CCCC3)CCCC1,-8.1
s1c(=S)n(NC(=O)c2c(=O)c3c([nH]c2)nc(cc3)C)c(c1)C,-9.4
S(=O)(=O)(Oc1ccccc1)c1ccc(cc1)C,-8.4
OC(Cc1ccccc1)(C)C,-6.9
o1c2c(cc(O)c1=O)cccc2,-7.9
O=C(N(C1CCCCC1)CCC#N)Nc1c(ccc([N+](=O)[O-])c1)C,-7.9
O(c1c(OC)cc(cc1OC)C(=O)CC(=O)OCC)C,-7
OC(=O)Cc1cc(ccc1)C(=O)O,-8.3
Clc1cc2n(S(=O)(=O)c3ccc(NC(=O)C)cc3)c(=O)oc2cc1,-9.1
O(Cc1cn(CCCc2ccccc2)c(=O)[nH]c1=O)CC,-8.9
Clc1c(cc(S(=O)(=O)Nc2n3c4c(nc3nc(n2)N)cccc4)c(S)c1)C,-8
Fc1c([N+](=O)[O-])cc(NC(=O)Nc2c(OCC)ccc(OCC)c2)cc1,-9.8
On1c2nc[nH]c2c(=O)nc1N,-7.2
Oc1c(C(C)(C)C)cc([N+](=O)[O-])c(c1[N+](=O)[O-])C,-7.7
Clc1c(C(=O)c2c(Cl)cccc2)cccc1,-8.6
Brc1cc2c3c([nH]c2cc1)c(ncc3)C,-7.5
Clc1c(C(=O)Nc2sc(SC)nc2C(=O)OCC)cccc1,-7.6
S(C1CCCCC1=O)c1ncccc1,-7.4
ClC(CS(=O)(=O)c1ccccc1)c1c(cccc1C)C,-8.4
Clc1c(C(=O)OC2CCCC2)cccc1,-8.4
s1c(cnc1)C(=O)OC,-5
FC(F)(F)c1[nH]c2c(c(=O)c1)cc(F)cc2,-8.3
O=C(N1C(CCC1)C(=O)O)C(N)C,-7.1
Clc1ccc(/N=C/c2ccc(N(C)C)cc2)cc1,-8.6
O=C1NN=C(C1n1nc(c2c(c1=O)cccc2)c1ccccc1)c1ccc([N+](=O)[O-])cc1,-5.6
O1C(n2c3ncnc(N)c3nc2)C(CC1CO)CO,-7.8
O(CC(CC(C)C)(C)C)C(=O)Cc1ccccc1,-7.9
S(CCN1CCOCC1)c1[nH]c2c(n(c(=S)n(c2=O)C)C)n1,-8.4
FC(F)(F)c1cc2nc(c(=O)[nH]c2cc1)C,-8.2
S(=O)(=O)(N(CC)CC)c1ccc(NC(=O)CSc2n(c3ccccc3)c(nn2)C)cc1,-9.4
OC(C1NCCCC1)C,-5.5
O(c1cc2c(cc1)cccc2)CCCO,-7.9
S(C(C)(C)C)C(=O)CC(O)(c1ccccc1)c1ccccc1,-7.8
OC(C(N(c1ccccc1)C)C)(CC)C,-7.2
OC(=O)C12CC(CCC1)CCC2,-7
O1CCN(CC1)Cc1[n+]([O-])c(c2c(n1)cccc2)C,-8
ClC1C(O)C(O)C(OC1C)OC,-6
O=C(NC(C)(C)C)C1CCCCC1,-6.9
O=C(NN)C1CCCCC1,-6.3
O=c1n2n(CCCCC2)c2c1cc([N+](=O)[O-])cc2,-8.3
O=C1N(C(=O)c2c(C1)cccc2)c1ccc(cc1)C(=O)OCC,-8.6
n12nc(nc1cc(cc2)C)c1ccccc1,-8.7
O1CCN(CC1)C(=O)OCC,-5.1
P(=O)(O)(O)C(P(=O)(O)O)NCC(CC)C,-6.8
O=c1[nH]cnc2[nH]cc([N+](=O)[O-])c12,-7.3
n1(CCN(CC)CC)c(N)c(c2nc(c(nc12)C#N)C#N)c1n(c2c(n1)cccc2)C,-5.1
O(c1ccc(cc1)/C(=N/O)/C)c1ccccc1,-9.1
Oc1c(N(c2ccccc2)C)cc2nc3c(nc2c1)cccc3,-9.8
O=C1C(Cc2c1c1c(CCC1)cc2)(Cc1cc2c(CCC2)cc1)C(=O)OC,-9.7
OC(CC)(CC)CC=C,-5.3
O=c1n(n2c(ccc2C)C)c(n[nH]1)c1ccccc1,-9.1
S=C(Nc1c(cc(cc1)C)C)C#N,-6.9
Clc1cc(NCC(=O)OCC)ccc1F,-6.7
OC(=O)C(C(CC)C)C#N,-6
Clc1c(OCC(OC(=O)C)COC(=O)C)cc(Cl)c(Cl)c1,-8
Clc1ccc(OCC(=O)OC(C)C)cc1,-7.1
Clc1c(c(c(OCC(=O)O)cc1)C)C,-7.2
OC(=O)C1c2c(C(C=C1)C(=O)O)cccc2,-8.8
O(CC(O)(C)C#N)C(=O)C,-5.5
OC(=O)[C@@]1(NN2[C@H](C1)Cc1c2cccc1)Cc1ccc(O)cc1,-10
O(C1=Cc2c3C(NC=Cc3ncc2)C1=O)C,-8.3
O1C(=O)C2C(CC=CC2C)C1=O,-7.6
OCCn1c([N+](=O)[O-])c(nc1)/C=C/c1ccc(cc1)C,-9.2
O(C1CCCC1)C(=O)c1cc(cc(c1)C)C,-8.7
O1C(CC(N=C1C(CC(O)c1ccccc1)Cc1ccccc1)(C)C)C,-8.3
Brc1c(cc(/N=C/c2sccc2)cc1)C,-8.1
OC(CCC(CO)C)(CO)C,-6.4
ClC(Cl)C1(c2c(C(=O)C=C1)cccc2)C,-7.6
O(c1ccc(/C=C(\C)/C(=O)O)cc1)C,-7.5
S(=O)(=O)(N/N=C/C(=O)O)C,-5.5
N(c1ncnc2nncnc12)CC,-6.7
[O-][n+]1ccc(cc1)C,-5.8
O(CCC1(CCc2ccccc2)C(=O)NC(=O)NC1=O)C,-9.3
O=C1NC(=O)NC1(CC(C)C)c1ccccc1,-8.4
O1CC(n2cc(c(=O)[nH]c2=O)C)COC1CO,-7.7
O(c1ccc([N+](=O)[O-])cc1)CC(=O)Nc1cccnc1,-8.8
OC(CC1N(CCC1)CCC(=O)OC)/C=C/c1ccccc1,-9.2
O(C(=O)N1C(CCCC1)CC)C,-5.9
[O-][N+](=O)c1ccc(CCC(CCc2ccc([N+](=O)[O-])cc2)(C#N)C#N)cc1,-8.6
s1c(nnc1/N=C/c1ccc(F)cc1)Cn1c(nc2c(c1=O)cccc2)c1ccccc1,-6
O=C(Nc1ncc(cc1)C)C1C2CC(C1)C=C2,-8.7
Fc1c2c(c3c(c4c(c(N)c3)cccc4)c1)cccc2,-8.2
Fc1ccc(C2(O)N(N=Nc3c2cccc3)C)cc1,-9.3
Clc1c2[nH]c3nc4c(nc3c2cc(Cl)c1)cccc4,-8.9
On1c(C(CC)C)cnc(CC(C)C)c1=O,-8.1
O(c1c(cccc1)C(=O)O)CC,-6.7
n1(C(c2ccccc2)C)c(ccc1)C,-8
C(CCCC(C)C)(CC)C,-5.8
[S+](=O)(/C=C(/[O-])\c1c(NC)ccc([N+](=O)[O-])c1)(C)C,-6.8
O=c1n(cc(c(=O)[nH]1)C#N)C,-6.3
O=C(CC(C)C)CCCCC,-5.8
O(c1cc(N)ccc1)c1cc(c(cc1)C#N)C#N,-9
OC(C(C)(C)C)(C)/C(=N/O)/C,-5.9
Clc1ccc(NC(=O)c2c(n(nc2)c2ccc(S(=O)(=O)N)cc2)N)cc1,-9.1
OC(CC1N(CCCC1)C)c1ccccc1,-8.2
C(C(C)C)(C)(C)C,-4.9
O(CCCC)C(=O)c1ccc(C(C)C)cc1,-7.8
O1C(OC(=O)C(=C2CC(c3c2cccc3)c2ccccc2)C1=O)(C)C,-7.2
O=C1N(CCCCC)C(=C(C1)C(=O)OCC)C,-6.8
Clc1cc(N2C(=O)C(=O)NC2=O)ccc1Cl,-7.7
O1C(CCc2c1cccc2)(C)C,-7.5
OC(=O)c1ccc(/C=C/c2ccc(N)cc2)cc1,-9.9
S(=O)(=O)(N1CCCCC1)c1ccc(NC(=O)Oc2c(OC)cccc2)cc1,-10
O(C(=O)c1cc2n(c3nc4c(nc3c2C#N)cccc4)cc1)CC,-8.2
O(C(=O)c1nccnc1N)C,-6.3
O=C1N(C(=O)c2c3c1cc([N+](=O)[O-])cc3ccc2)Cc1cccnc1,-9.2
Brc1c(O)ccc(O)c1,-6.3
P(=O)(Oc1ccccc1)(Oc1ccccc1)N,-8.5
Brc1c(nc(nc1)C)C(=O)O,-6.2
O=C1N(C(=O)C2C1CC=CC2)CCO,-7.5
